year,col0,col1,cop
2016,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,Funcionamiento,5205330000000.0
2016,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,Inversión,19504000000.0
2016,CENTRO DE MEMORIA HISTORICA,Funcionamiento,22266200000.0
2016,CENTRO DE MEMORIA HISTORICA,Inversión,63919225000.0
2016,CLUB MILITAR DE OFICIALES,Funcionamiento,81816000000.0
2016,CLUB MILITAR DE OFICIALES,Inversión,7800000000.0
2016,COLJUEGOS,Funcionamiento,43988000000.0
2016,COMISION DE REGULACION DE AGUA POTABLE Y SANEAMIENTO BASICO CRA,Funcionamiento,9611705000.0
2016,COMISION DE REGULACION DE AGUA POTABLE Y SANEAMIENTO BASICO CRA,Inversión,3214527000.0
2016,COMISION DE REGULACION DE INFRAESTRUCTURA Y TRANSPORTE,Funcionamiento,10000000000.0
2016,COMISION NACIONAL DEL SERVICIO CIVIL,Funcionamiento,35823360000.0
2016,COMISION NACIONAL DEL SERVICIO CIVIL,Inversión,81673400000.0
2016,CONGRESO DE LA REPUBLICA  SENADO GESTION GENERAL,Funcionamiento,378083866000.0
2016,CONGRESO DE LA REPUBLICA  SENADO GESTION GENERAL,Inversión,50256000000.0
2016,CONGRESO DE LA REPUBLICA - CAMARA DE REPRESENTANTES - GESTION GENERAL,Funcionamiento,506262000000.0
2016,CONGRESO DE LA REPUBLICA - CAMARA DE REPRESENTANTES - GESTION GENERAL,Inversión,39744000000.0
2016,CONOCIMIENTO E INNOVACION PARA LA JUSTICIA (CIJ),Funcionamiento,46511034098.0
2016,CONOCIMIENTO E INNOVACION PARA LA JUSTICIA (CIJ),Inversión,9725849392.0
2016,CONTRALORIA GRAL. REPUBLICA - GESTION GENERAL,Funcionamiento,450855300000.0
2016,CONTRALORIA GRAL. REPUBLICA - GESTION GENERAL,Inversión,121000000000.0
2016,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE - CORPOMOJANA,Funcionamiento,1887606000.0
2016,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE - CORPOMOJANA,Inversión,213000000.0
2016,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA - CDA,Funcionamiento,2025352000.0
2016,CORPORACION  PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA - CDA,Inversión,2511000000.0
2016,CORPORACION AUTONOMA REGIONAL DE BOYACA (CORPOBOYACA),Funcionamiento,3726522000.0
2016,CORPORACION AUTONOMA REGIONAL DE BOYACA (CORPOBOYACA),Inversión,3156000000.0
2016,CORPORACION AUTONOMA REGIONAL DE CALDAS (CORPOCALDAS),Funcionamiento,6075910000.0
2016,CORPORACION AUTONOMA REGIONAL DE CHIVOR (CORPOCHIVOR),Funcionamiento,3656086000.0
2016,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),Funcionamiento,5970610000.0
2016,CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),Funcionamiento,3075606000.0
2016,CORPORACION AUTONOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),Funcionamiento,3511180000.0
2016,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y SAN JORGE (CVS),Funcionamiento,5368324000.0
2016,CORPORACION AUTONOMA REGIONAL DE NARINO (CORPONARINO),Funcionamiento,4057574000.0
2016,CORPORACION AUTONOMA REGIONAL DE RISARALDA (CARDER),Funcionamiento,4324172000.0
2016,CORPORACION AUTONOMA REGIONAL DE SANTANDER (CAS),Funcionamiento,3601042000.0
2016,CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE),Funcionamiento,3960546000.0
2016,CORPORACION AUTONOMA REGIONAL DEL ALTO MAGDALENA (CAM),Funcionamiento,3788380000.0
2016,CORPORACION AUTONOMA REGIONAL DEL ALTO MAGDALENA (CAM),Inversión,5360000000.0
2016,CORPORACION AUTONOMA REGIONAL DEL ATLANTICO - CRA,Funcionamiento,1760082000.0
2016,CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),Funcionamiento,1927916000.0
2016,CORPORACION AUTONOMA REGIONAL DEL CAUCA (CRC),Funcionamiento,10495490000.0
2016,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),Funcionamiento,4003524000.0
2016,CORPORACION AUTONOMA REGIONAL DEL CESAR (CORPOCESAR),Funcionamiento,4623754000.0
2016,CORPORACION AUTONOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),Funcionamiento,688613000.0
2016,CORPORACION AUTONOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),Inversión,297242992.0
2016,CORPORACION AUTONOMA REGIONAL DEL MAGDALENA (CORPAMAG),Funcionamiento,8130584000.0
2016,CORPORACION AUTONOMA REGIONAL DEL QUINDIO (CRQ),Funcionamiento,8610834000.0
2016,CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR (CSB),Funcionamiento,4284112000.0
2016,CORPORACION AUTONOMA REGIONAL DEL TOLIMA (CORTOLIMA),Funcionamiento,3355550000.0
2016,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO - CODECHOCO,Funcionamiento,1869401000.0
2016,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO - CODECHOCO,Inversión,2554000000.0
2016,CORPORACION AUTONOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA CDMB ,Funcionamiento,1000000000.0
2016,CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE,Funcionamiento,18285846448.0
2016,CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE,Inversión,60000000000.0
2016,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA - CORALINA",Funcionamiento,1850469000.0
2016,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA - CORALINA",Inversión,763000000.0
2016,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA,Funcionamiento,2055879000.0
2016,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA - CORMACARENA,Inversión,481000000.0
2016,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA - CORPOAMAZONIA,Funcionamiento,1884411000.0
2016,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA - CORPOURABA,Funcionamiento,2945770000.0
2016,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA - CORPOURABA,Inversión,1407000000.0
2016,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEON VALENCIA",Funcionamiento,52214000000.0
2016,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEON VALENCIA",Inversión,3740800000.0
2016,DEFENSORIA DEL PUEBLO,Funcionamiento,836250000000.0
2016,DEFENSORIA DEL PUEBLO,Inversión,71895798834.0
2016,"DEPARTAMENTO ADMINISTRATIVO DE LA CIENCIA, TECNOLOGIA E INNOVACION - GESTION GENERAL",Funcionamiento,20919275769.0
2016,"DEPARTAMENTO ADMINISTRATIVO DE LA CIENCIA, TECNOLOGIA E INNOVACION - GESTION GENERAL",Inversión,248330896047.0
2016,"DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE, LA RECREACION, LA ACTIVIDAD FISICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE – COLDEPORTES - GESTION GENERAL",Funcionamiento,67332708173.0
2016,"DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE, LA RECREACION, LA ACTIVIDAD FISICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE – COLDEPORTES - GESTION GENERAL",Inversión,192000000000.0
2016,DEPARTAMENTO ADMINISTRATIVO DIRECCION NACIONAL DE INTELIGENCIA - GESTION GENERAL,Funcionamiento,82930000000.0
2016,DEPARTAMENTO ADMINISTRATIVO DIRECCION NACIONAL DE INTELIGENCIA - GESTION GENERAL,Inversión,12520000000.0
2016,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE) - GESTION GENERAL,Funcionamiento,71501000000.0
2016,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE) - GESTION GENERAL,Inversión,121581870894.0
2016,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL - GESTION GENERAL,Funcionamiento,122642850000.0
2016,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL - GESTION GENERAL,Inversión,2507348439976.0
2016,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Funcionamiento,99735500564.0
2016,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Inversión,840131999992.0
2016,DEPARTAMENTO FUNCION PUBLICA - GESTION GENERAL,Funcionamiento,17401679468.0
2016,DEPARTAMENTO FUNCION PUBLICA - GESTION GENERAL,Inversión,9000000000.0
2016,DIRECCION DE ADMINISTRACION DE FONDOS DE LA PROTECCION SOCIAL,Funcionamiento,7645696813931.0
2016,DIRECCION DE ADMINISTRACION DE FONDOS DE LA PROTECCION SOCIAL,Inversión,4226599999824.0
2016,DIRECCION NACIONAL DE BOMBEROS,Funcionamiento,17540802256.0
2016,DIRECCION NACIONAL DE BOMBEROS,Inversión,124000000000.0
2016,DIRECCION NACIONAL DEL DERECHO DE AUTOR,Funcionamiento,13297272700.0
2016,DIRECCION NACIONAL DEL DERECHO DE AUTOR,Inversión,2049471600.0
2016,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),Funcionamiento,140555010000.0
2016,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),Inversión,328359116000.0
2016,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,Funcionamiento,34330843292.0
2016,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,Inversión,11318614420.0
2016,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,Funcionamiento,5887116974590.0
2016,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,Inversión,256128000000.0
2016,FONAM - GESTION GENERAL,Funcionamiento,24917274000.0
2016,FONAM - GESTION GENERAL,Inversión,49654000000.0
2016,FONDO ADAPTACION,Funcionamiento,110212000000.0
2016,FONDO ADAPTACION,Inversión,8000000000000.0
2016,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,Funcionamiento,142684000000.0
2016,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,Inversión,7484000000.0
2016,FONDO DE PREVISION SOCIAL DEL CONGRESO - CESANTIAS Y VIVIENDA,Funcionamiento,8362289000.0
2016,FONDO DE PREVISION SOCIAL DEL CONGRESO - PENSIONES,Funcionamiento,275295177100.0
2016,FONDO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,Funcionamiento,385366590661.0
2016,FONDO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,Inversión,984492000000.0
2016,FONDO NACIONAL DE REGALIAS,Funcionamiento,1894000000.0
2016,FONDO NACIONAL DE REGALIAS,Inversión,251000000000.0
2016,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,Funcionamiento,7564880000.0
2016,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,Inversión,2307322000000.0
2016,FONDO PARA LA PARTICIPACION Y EL FORTALECIMIENTO DE LA DEMOCRACIA,Funcionamiento,22667648738.0
2016,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - SALUD ,Funcionamiento,174465600000.0
2016,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA -PENSIONES,Funcionamiento,296304163000.0
2016,FONDO ROTATORIO DE LA REGISTRADURIA,Funcionamiento,62505108000.0
2016,FONDO ROTATORIO DE LA REGISTRADURIA,Inversión,103492000000.0
2016,FONDO ROTATORIO DEL DANE,Funcionamiento,6053120000.0
2016,FONDO ROTATORIO DEL DANE,Inversión,13780000000.0
2016,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,1343565200000.0
2016,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,240000000000.0
2016,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,Funcionamiento,24099000000.0
2016,FONPOLICIA - GESTION GENERAL,Funcionamiento,487927000000.0
2016,FONPOLICIA - GESTION GENERAL,Inversión,7931000000.0
2016,HOSPITAL MILITAR,Funcionamiento,524974000000.0
2016,HOSPITAL MILITAR,Inversión,30034000000.0
2016,INSTITUTO CARO Y CUERVO,Funcionamiento,11552478408.0
2016,INSTITUTO CARO Y CUERVO,Inversión,11200000000.0
2016,INSTITUTO CASAS FISCALES DEL EJERCITO,Funcionamiento,55186000000.0
2016,INSTITUTO CASAS FISCALES DEL EJERCITO,Inversión,29400000000.0
2016,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),Funcionamiento,192330923688.0
2016,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),Inversión,194396577176.0
2016,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),Servicio de la Deuda,717376000.0
2016,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,Funcionamiento,11683086162.0
2016,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,Inversión,17567411356.0
2016,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Funcionamiento,718906600000.0
2016,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Inversión,9733566921664.0
2016,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER,Funcionamiento,56560888000.0
2016,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER,Inversión,210912964379.0
2016,INSTITUTO COLOMBIANO DE DESARROLLO RURAL - INCODER,Servicio de la Deuda,88200000.0
2016,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES- IDEAM",Funcionamiento,94286820000.0
2016,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES- IDEAM",Inversión,43333134516.0
2016,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Funcionamiento,64970862000.0
2016,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Inversión,22256800000.0
2016,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC,Funcionamiento,106537600000.0
2016,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC,Inversión,170290258212.0
2016,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,Funcionamiento,6554753424.0
2016,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,Inversión,1980802200.0
2016,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,Funcionamiento,12856503458.0
2016,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Funcionamiento,609232040916.0
2016,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Inversión,138195669000.0
2016,INSTITUTO NACIONAL DE METROLOGIA - INM,Funcionamiento,20721341772.0
2016,INSTITUTO NACIONAL DE METROLOGIA - INM,Inversión,15647334000.0
2016,INSTITUTO NACIONAL DE SALUD (INS),Funcionamiento,63137394000.0
2016,INSTITUTO NACIONAL DE SALUD (INS),Inversión,34152342000.0
2016,INSTITUTO NACIONAL DE VIAS,Funcionamiento,784536800000.0
2016,INSTITUTO NACIONAL DE VIAS,Inversión,9108751772016.0
2016,INSTITUTO NACIONAL DE VIAS,Servicio de la Deuda,27880400000.0
2016,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Funcionamiento,206367000000.0
2016,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Inversión,84000000000.0
2016,INSTITUTO NACIONAL PARA CIEGOS (INCI),Funcionamiento,7791230034.0
2016,INSTITUTO NACIONAL PARA CIEGOS (INCI),Inversión,4155532088.0
2016,INSTITUTO NACIONAL PARA SORDOS (INSOR),Funcionamiento,7001268376.0
2016,INSTITUTO NACIONAL PARA SORDOS (INSOR),Inversión,7667505442.0
2016,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Funcionamiento,1986935985020.0
2016,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Inversión,6742630576.0
2016,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ DE CALI,Funcionamiento,4852174559.0
2016,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ DE CALI,Inversión,1400000000.0
2016,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,Funcionamiento,24165413124.0
2016,MINAGRICULTURA - GESTION GENERAL,Funcionamiento,282123580000.0
2016,MINAGRICULTURA - GESTION GENERAL,Inversión,1036479080652.0
2016,MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.,Funcionamiento,8680100000.0
2016,MINCOMERCIO INDUSTRIA TURISMO - ARTESANIAS DE COLOMBIA S.A.,Inversión,19000000000.0
2016,MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR,Funcionamiento,12200300000.0
2016,MINCOMERCIO INDUSTRIA TURISMO - DIRECCION GENERAL DE COMERCIO EXTERIOR,Inversión,3864000000.0
2016,MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL,Funcionamiento,293773038855.0
2016,MINCOMERCIO INDUSTRIA TURISMO - GESTION GENERAL,Inversión,118162800000.0
2016,MINIRELACIONES EXTERIORES - GESTION GENERAL,Funcionamiento,685330000000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA,Funcionamiento,3508717000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - INSTITUTO NACIONAL DE CANCEROLOGIA ,Funcionamiento,41488856961.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - INSTITUTO NACIONAL DE CANCEROLOGIA ,Inversión,3700000000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE AGUA DE DIOS,Funcionamiento,31870000000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE AGUA DE DIOS,Inversión,1000000000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE CONTRATACION,Funcionamiento,11650000000.0
2016,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - UNIDAD ADMINISTRATIVA ESPECIAL FONDO NACIONAL DE ESTUPEFACIENTES,Funcionamiento,22411000000.0
2016,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,Funcionamiento,91192760000.0
2016,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,Inversión,128337384263.0
2016,MINISTERIO DE CULTURA - GESTION GENERAL,Funcionamiento,188720553407.0
2016,MINISTERIO DE CULTURA - GESTION GENERAL,Inversión,117442183882.0
2016,MINISTERIO DE DEFENSA NACIONAL - ARMADA,Funcionamiento,1300488000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - ARMADA,Inversión,263289900000.0
2016,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,Funcionamiento,53348000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,Inversión,26794000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,Funcionamiento,105380000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,Inversión,24158000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - EJERCITO,Funcionamiento,6801740000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - EJERCITO,Inversión,209412700000.0
2016,MINISTERIO DE DEFENSA NACIONAL - FUERZA AEREA,Funcionamiento,1202681000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - FUERZA AEREA,Inversión,209660500000.0
2016,MINISTERIO DE DEFENSA NACIONAL - GESTION GENERAL,Funcionamiento,2034884000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - GESTION GENERAL,Inversión,43780000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - SALUD,Funcionamiento,945893000000.0
2016,MINISTERIO DE DEFENSA NACIONAL - SALUD,Inversión,26550500000.0
2016,MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL,Funcionamiento,37302838555918.0
2016,MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL,Inversión,2984330100950.0
2016,MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTION GENERAL,Funcionamiento,74058078400.0
2016,MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTION GENERAL,Inversión,27534000000.0
2016,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Funcionamiento,33870270000.0
2016,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Inversión,13226000000.0
2016,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Funcionamiento,117558790000.0
2016,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Inversión,3741422000000.0
2016,MINISTERIO DE SALUD Y PROTECCION SOCIAL - GESTION GENERAL,Funcionamiento,462472894117.0
2016,MINISTERIO DE SALUD Y PROTECCION SOCIAL - GESTION GENERAL,Inversión,275870274221.0
2016,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - GESTION GENERAL,Funcionamiento,50114528000.0
2016,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,Funcionamiento,12300180000.0
2016,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,Inversión,16849000000.0
2016,MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA,Funcionamiento,13159600000.0
2016,MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA,Inversión,40000000000.0
2016,MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA,Servicio de la Deuda,217931646.0
2016,MINISTERIO DE TRANSPORTE - GESTION GENERAL,Funcionamiento,125650957926.0
2016,MINISTERIO DE TRANSPORTE - GESTION GENERAL,Inversión,661126862878.0
2016,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO - GESTION GENERAL",Funcionamiento,1724236980520.0
2016,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO - GESTION GENERAL",Inversión,511139000000.0
2016,MINISTERIO DEL INTERIOR - GESTION GENERAL,Funcionamiento,764268525118.0
2016,MINISTERIO DEL INTERIOR - GESTION GENERAL,Inversión,191543319774.0
2016,MINISTERIO DEL TRABAJO - GESTION GENERAL,Funcionamiento,40903460022554.0
2016,MINISTERIO DEL TRABAJO - GESTION GENERAL,Inversión,3015082403674.0
2016,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Funcionamiento,52883000000.0
2016,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Inversión,12969934000.0
2016,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,Funcionamiento,29047397312462.0
2016,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,Inversión,1758148889919.0
2016,MINISTERIO PUBLICO - INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,Funcionamiento,2000000000.0
2016,MINISTERIO PUBLICO - INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,Inversión,2100000000.0
2016,PARQUES NACIONALES NATURALES DE COLOMBIA,Funcionamiento,39798784000.0
2016,PARQUES NACIONALES NATURALES DE COLOMBIA,Inversión,34218888932.0
2016,POLICIA NACIONAL - GESTION GENERAL,Funcionamiento,7922874000000.0
2016,POLICIA NACIONAL - GESTION GENERAL,Inversión,190437000000.0
2016,POLICIA NACIONAL - SALUD,Funcionamiento,955783000000.0
2016,POLICIA NACIONAL - SALUD,Inversión,4547000000.0
2016,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,314690400000.0
2016,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Inversión,114881989524.0
2016,PROCURADURIA GENERAL DE LA NACION - GESTION GENERAL,Funcionamiento,472037000000.0
2016,PROCURADURIA GENERAL DE LA NACION - GESTION GENERAL,Inversión,20489293065.0
2016,RAMA JUDICIAL - CONSEJO DE ESTADO,Funcionamiento,219364791790.0
2016,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Funcionamiento,1008403694750.0
2016,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Inversión,445666000000.0
2016,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Funcionamiento,72287864028.0
2016,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Funcionamiento,181504077920.0
2016,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Funcionamiento,4972781993482.0
2016,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CONSEJO NACIONAL ELECTORAL,Funcionamiento,14001200000.0
2016,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Funcionamiento,314939000000.0
2016,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Inversión,31200000000.0
2016,SERVICIO GEOLOGICO COLOMBIANO,Funcionamiento,157036832000.0
2016,SERVICIO GEOLOGICO COLOMBIANO,Inversión,66000000000.0
2016,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Funcionamiento,297360928000.0
2016,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Inversión,12087563484708.0
2016,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Servicio de la Deuda,1058000000.0
2016,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,Funcionamiento,128647200000.0
2016,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,Inversión,153900000000.0
2016,SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA,Funcionamiento,57188000000.0
2016,SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA,Inversión,41568000000.0
