year,cuenta,entidad,cop,entity_code,sector_code
2018,INVERSION,MINISTERIO DE EDUCACIÓN NACIONAL,3356654784947.0,2201,22
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA SORDOS (INSOR),4861595229.0,2209,22
2018,INVERSION,INSTITUTO NACIONAL PARA SORDOS (INSOR),3703127805.0,2209,22
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA CIEGOS (INCI),5230144606.0,2210,22
2018,INVERSION,INSTITUTO NACIONAL PARA CIEGOS (INCI),2387654311.0,2210,22
2018,FUNCIONAMIENTO,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,20488420471.0,2234,22
2018,INVERSION,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,7364871225.0,2234,22
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,3575339374.0,2238,22
2018,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,3164035334.0,2238,22
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,4484841071.0,2239,22
2018,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,2062425514.0,2239,22
2018,FUNCIONAMIENTO,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,14602798161.0,2241,22
2018,INVERSION,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,3325767753.0,2241,22
2018,FUNCIONAMIENTO,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",6353450589.0,2242,22
2018,INVERSION,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",1305000000.0,2242,22
2018,FUNCIONAMIENTO,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,66328488778.0,2301,23
2018,INVERSION,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,17809000000.0,2301,23
2018,FUNCIONAMIENTO,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,408848907338.0,2306,23
2018,INVERSION,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,745388492662.0,2306,23
2018,FUNCIONAMIENTO,AGENCIA NACIONAL DEL ESPECTRO - ANE,13234492593.0,2309,23
2018,INVERSION,AGENCIA NACIONAL DEL ESPECTRO - ANE,11956774518.0,2309,23
2018,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE TELEVISIÓN ANTV,20463906608.0,2310,23
2018,INVERSION,AUTORIDAD NACIONAL DE TELEVISIÓN ANTV,267318693392.0,2310,23
2018,FUNCIONAMIENTO,COMPUTADORES PARA EDUCAR (CPE),17877565391.0,2311,23
2018,INVERSION,COMPUTADORES PARA EDUCAR (CPE),36047434609.0,2311,23
2018,FUNCIONAMIENTO,MINISTERIO DE TRANSPORTE,71640870212.0,2401,24
2018,DEUDA,MINISTERIO DE TRANSPORTE,14771043701.0,2401,24
2018,INVERSION,MINISTERIO DE TRANSPORTE,44430400000.0,2401,24
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VÍAS,192813906572.0,2402,24
2018,DEUDA,INSTITUTO NACIONAL DE VÍAS,6970010100.0,2402,24
2018,INVERSION,INSTITUTO NACIONAL DE VÍAS,2047664227932.0,2402,24
2018,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,523394498795.0,2412,24
2018,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,1145793361.0,2412,24
2018,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,627373000000.0,2412,24
2018,FUNCIONAMIENTO,AGENCIA NACIONAL DE INFRAESTRUCTURA,73583023604.0,2413,24
2018,DEUDA,AGENCIA NACIONAL DE INFRAESTRUCTURA,666693528550.0,2413,24
2018,INVERSION,AGENCIA NACIONAL DE INFRAESTRUCTURA,1755964091635.0,2413,24
2018,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,2360992501.0,2414,24
2018,FUNCIONAMIENTO,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,2360992501.0,2415,24
2018,FUNCIONAMIENTO,AGENCIA NACIONAL DE SEGURIDAD VIAL,17698562670.0,2416,24
2018,INVERSION,AGENCIA NACIONAL DE SEGURIDAD VIAL,130000000000.0,2416,24
2018,FUNCIONAMIENTO,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,27458991963.0,2417,24
2018,INVERSION,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,14083000000.0,2417,24
2018,FUNCIONAMIENTO,PROCURADURÍA GENERAL DE LA NACIÓN,570838234313.0,2501,25
2018,INVERSION,PROCURADURÍA GENERAL DE LA NACIÓN,43262524118.0,2501,25
2018,FUNCIONAMIENTO,DEFENSORÍA DEL PUEBLO,473593855771.0,2502,25
2018,INVERSION,DEFENSORÍA DEL PUEBLO,36015382139.0,2502,25
2018,FUNCIONAMIENTO,CONTRALORÍA GENERAL DE LA REPÚBLICA,476675921943.0,2601,26
2018,INVERSION,CONTRALORÍA GENERAL DE LA REPÚBLICA,152072000000.0,2601,26
2018,FUNCIONAMIENTO,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,60139042396.0,2602,26
2018,FUNCIONAMIENTO,RAMA JUDICIAL,3801006688861.0,2701,27
2018,INVERSION,RAMA JUDICIAL,282827000000.0,2701,27
2018,FUNCIONAMIENTO,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,1618479325010.0,2801,28
2018,INVERSION,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,50000000000.0,2801,28
2018,FUNCIONAMIENTO,FONDO ROTATORIO DE LA REGISTRADURÍA,34806511800.0,2802,28
2018,INVERSION,FONDO ROTATORIO DE LA REGISTRADURÍA,50652121353.0,2802,28
2018,FUNCIONAMIENTO,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,13917755000.0,2803,28
2018,FUNCIONAMIENTO,FISCALÍA GENERAL DE LA NACIÓN,3319786552129.0,2901,29
2018,INVERSION,FISCALÍA GENERAL DE LA NACIÓN,99647587767.0,2901,29
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,181852397558.0,2902,29
2018,INVERSION,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,35687015352.0,2902,29
2018,FUNCIONAMIENTO,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,4000000000.0,2904,29
2018,INVERSION,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,17024000000.0,2904,29
2018,FUNCIONAMIENTO,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,169671080000.0,3201,32
2018,INVERSION,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,110318849171.0,3201,32
2018,FUNCIONAMIENTO,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",44340876000.0,3202,32
2018,INVERSION,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",20762263246.0,3202,32
2018,FUNCIONAMIENTO,FONDO NACIONAL AMBIENTAL,29531285000.0,3204,32
2018,INVERSION,FONDO NACIONAL AMBIENTAL,189903000000.0,3204,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),2784889000.0,3208,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO (CRQ),4605483000.0,3209,32
2018,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),3283601000.0,3210,32
2018,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),2585806566.0,3210,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS (CORPOCALDAS),3339078000.0,3211,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),1839115000.0,3212,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),4305940290.0,3212,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA (CDMB),1056825000.0,3213,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA (CORTOLIMA),1892476000.0,3214,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA (CARDER),2351295000.0,3215,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),2284002000.0,3216,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),533889917.0,3216,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),3349551000.0,3217,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),3329833000.0,3218,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),2321608279.0,3218,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CESAR (CORPOCESAR),2614111000.0,3219,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CAUCA (CRC),5168285000.0,3221,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL CAUCA (CRC),2241716159.0,3221,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL MAGDALENA (CORPAMAG),4202244000.0,3222,32
2018,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),2063567000.0,3223,32
2018,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),2729212033.0,3223,32
2018,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),2107601000.0,3224,32
2018,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),5163012210.0,3224,32
2018,FUNCIONAMIENTO,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",2086434000.0,3226,32
2018,INVERSION,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",2806471634.0,3226,32
2018,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ÁREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),2254979000.0,3227,32
2018,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ÁREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),2437775203.0,3227,32
2018,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),2038476000.0,3228,32
2018,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),3667308866.0,3228,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),1872952000.0,3229,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),1736301020.0,3229,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE (CARSUCRE),2258619000.0,3230,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE (CARSUCRE),2300581145.0,3230,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA (CAM),2135610000.0,3231,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA (CAM),1074086189.0,3231,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),2259894000.0,3232,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ATLÁNTICO (CRA),1740381000.0,3233,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER (CAS),2015814000.0,3234,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER (CAS),930000000.0,3234,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ (CORPOBOYACÁ),2041127000.0,3235,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ (CORPOBOYACÁ),1120000000.0,3235,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR (CORPOCHIVOR),1999555000.0,3236,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR (CORPOCHIVOR),2048844071.0,3236,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),720693000.0,3237,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),1734991615.0,3237,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),2226992000.0,3238,32
2018,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL SUR DE BOLIVAR (CSB),2406230000.0,3239,32
2018,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL SUR DE BOLIVAR (CSB),3977335776.0,3239,32
2018,FUNCIONAMIENTO,MINISTERIO DE CULTURA,223046159464.0,3301,33
2018,INVERSION,MINISTERIO DE CULTURA,117631154540.0,3301,33
2018,FUNCIONAMIENTO,ARCHIVO GENERAL DE LA NACIÓN,11496839853.0,3304,33
2018,INVERSION,ARCHIVO GENERAL DE LA NACIÓN,15556626492.0,3304,33
2018,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,6539079135.0,3305,33
2018,INVERSION,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,7944693334.0,3305,33
2018,FUNCIONAMIENTO,INSTITUTO CARO Y CUERVO,7171726575.0,3307,33
2018,INVERSION,INSTITUTO CARO Y CUERVO,4707585072.0,3307,33
2018,FUNCIONAMIENTO,AUDITORÍA GENERAL DE LA REPÚBLICA,27801685529.0,3401,34
2018,INVERSION,AUDITORÍA GENERAL DE LA REPÚBLICA,5210355870.0,3401,34
2018,FUNCIONAMIENTO,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",372651291598.0,3501,35
2018,INVERSION,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",123665000000.0,3501,35
2018,FUNCIONAMIENTO,SUPERINTENDENCIA DE SOCIEDADES,122695000000.0,3502,35
2018,INVERSION,SUPERINTENDENCIA DE SOCIEDADES,12006000000.0,3502,35
2018,FUNCIONAMIENTO,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,75459500000.0,3503,35
2018,INVERSION,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,110086200000.0,3503,35
2018,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,5977000000.0,3504,35
2018,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,6007000000.0,3504,35
2018,FUNCIONAMIENTO,INSTITUTO NACIONAL DE METROLOGÍA - INM,12244605034.0,3505,35
2018,INVERSION,INSTITUTO NACIONAL DE METROLOGÍA - INM,7213198429.0,3505,35
2018,FUNCIONAMIENTO,MINISTERIO DEL TRABAJO,22485064152000.0,3601,36
2018,INVERSION,MINISTERIO DEL TRABAJO,1513879279937.0,3601,36
2018,FUNCIONAMIENTO,SERVICIO NACIONAL DE APRENDIZAJE (SENA),86535873166.0,3602,36
2018,DEUDA,SERVICIO NACIONAL DE APRENDIZAJE (SENA),141000000.0,3602,36
2018,INVERSION,SERVICIO NACIONAL DE APRENDIZAJE (SENA),3304142791795.0,3602,36
2018,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,6419715000.0,3612,36
2018,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,14864640000.0,3612,36
2018,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,10256640000.0,3613,36
2018,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,17078464000.0,3613,36
2018,FUNCIONAMIENTO,MINISTERIO DEL INTERIOR,395617927487.0,3701,37
2018,INVERSION,MINISTERIO DEL INTERIOR,66184117888.0,3701,37
2018,FUNCIONAMIENTO,DIRECCIÓN NACIONAL DEL DERECHO DE AUTOR,3651633550.0,3703,37
2018,INVERSION,DIRECCIÓN NACIONAL DEL DERECHO DE AUTOR,475000000.0,3703,37
2018,FUNCIONAMIENTO,CORPORACIÓN NACIONAL PARA LA RECONSTRUCCIÓN DE LA CUENCA DEL RÍO PÁEZ Y ZONAS ALEDAÑAS NASA KI WE,2881487157.0,3704,37
2018,INVERSION,CORPORACIÓN NACIONAL PARA LA RECONSTRUCCIÓN DE LA CUENCA DEL RÍO PÁEZ Y ZONAS ALEDAÑAS NASA KI WE,10400000000.0,3704,37
2018,FUNCIONAMIENTO,UNIDAD NACIONAL DE PROTECCIÓN - UNP,547743000000.0,3708,37
2018,INVERSION,UNIDAD NACIONAL DE PROTECCIÓN - UNP,2000000000.0,3708,37
2018,FUNCIONAMIENTO,DIRECCIÓN NACIONAL DE BOMBEROS,4559000000.0,3709,37
2018,INVERSION,DIRECCIÓN NACIONAL DE BOMBEROS,38417000000.0,3709,37
2018,FUNCIONAMIENTO,COMISIÓN NACIONAL DEL SERVICIO CIVIL,18687046204.0,3801,38
2018,INVERSION,COMISIÓN NACIONAL DEL SERVICIO CIVIL,54970340137.0,3801,38
2018,FUNCIONAMIENTO,"MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",23522041800.0,3901,39
2018,INVERSION,"MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",314078000000.0,3901,39
2018,FUNCIONAMIENTO,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",1963532449558.0,4001,40
2018,INVERSION,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",450287428592.0,4001,40
2018,FUNCIONAMIENTO,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,2163000000.0,4002,40
2018,INVERSION,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,1410927987994.0,4002,40
2018,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,141175911342.0,4101,41
2018,INVERSION,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,2918939561822.0,4101,41
2018,FUNCIONAMIENTO,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,696817224705.0,4104,41
2018,INVERSION,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,1193788967516.0,4104,41
2018,FUNCIONAMIENTO,CENTRO DE MEMORIA HISTÓRICA,12263689697.0,4105,41
2018,INVERSION,CENTRO DE MEMORIA HISTÓRICA,65478693546.0,4105,41
2018,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),594662255312.0,4106,41
2018,INVERSION,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),5634845838016.0,4106,41
2018,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,86770000000.0,4201,42
2018,INVERSION,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,7038200000.0,4201,42
2018,FUNCIONAMIENTO,MINISTERIO DEL DEPORTE,37547814726.0,4301,43
2018,INVERSION,MINISTERIO DEL DEPORTE,513085000000.0,4301,43
2018,NACIONAL,MINISTERIO DEL DEPORTE,235553806729861.0,4301,43
2019,FUNCIONAMIENTO,CONGRESO DE LA REPÚBLICA,516247000000.0,0101,01
2019,INVERSION,CONGRESO DE LA REPÚBLICA,90000000000.0,0101,01
2019,FUNCIONAMIENTO,PRESIDENCIA DE LA REPÚBLICA,168625000000.0,0201,02
2019,INVERSION,PRESIDENCIA DE LA REPÚBLICA,38448647214.0,0201,02
2019,FUNCIONAMIENTO,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",28415000000.0,0209,02
2019,INVERSION,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",95759095538.0,0209,02
2019,FUNCIONAMIENTO,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,56324000000.0,0211,02
2019,INVERSION,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,70896432618.0,0211,02
2019,FUNCIONAMIENTO,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,138267249585.0,0212,02
2019,INVERSION,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,1324509697.0,0212,02
2019,FUNCIONAMIENTO,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,4968392555.0,0213,02
2019,INVERSION,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,5945000000.0,0213,02
2019,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,70064637000.0,0301,03
2019,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,290197833546.0,0301,03
2019,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,9280000000.0,0303,03
2019,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,14000000000.0,0303,03
2019,FUNCIONAMIENTO,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,118935174232.0,0324,03
2019,INVERSION,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,24379584312.0,0324,03
2019,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),94562000000.0,0401,04
2019,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),115238768066.0,0401,04
2019,FUNCIONAMIENTO,FONDO ROTATORIO DEL DANE,369000000.0,0402,04
2019,INVERSION,FONDO ROTATORIO DEL DANE,3686000000.0,0402,04
2019,FUNCIONAMIENTO,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,59570000000.0,0403,04
2019,INVERSION,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,91191834862.0,0403,04
2019,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,19894000000.0,0501,05
2019,INVERSION,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,8928508438.0,0501,05
2019,FUNCIONAMIENTO,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,51652050488.0,0503,05
2019,INVERSION,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,313814100000.0,0503,05
2019,FUNCIONAMIENTO,MINISTERIO DE RELACIONES EXTERIORES,404092000000.0,1101,11
2019,FUNCIONAMIENTO,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,440009000000.0,1102,11
2019,INVERSION,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,17092967539.0,1102,11
2019,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,106709000000.0,1104,11
2019,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,40433154593.0,1104,11
2019,FUNCIONAMIENTO,MINISTERIO DE JUSTICIA Y DEL DERECHO,80109537364.0,1201,12
2019,INVERSION,MINISTERIO DE JUSTICIA Y DEL DERECHO,29756526113.0,1201,12
2019,FUNCIONAMIENTO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,283871350756.0,1204,12
2019,INVERSION,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,73085000000.0,1204,12
2019,FUNCIONAMIENTO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,1149857630574.0,1208,12
2019,INVERSION,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,2697052230.0,1208,12
2019,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,48881590604.0,1210,12
2019,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,5697664909.0,1210,12
2019,FUNCIONAMIENTO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,718201219962.0,1211,12
2019,INVERSION,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,317131500000.0,1211,12
2019,FUNCIONAMIENTO,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,10114058296289.0,1301,13
2019,INVERSION,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,2461897519278.0,1301,13
